runner.index.n,runner.baseline.ps,elapsed.ps,repeats.n,param.b.buffer
5,4866,42429,10000,buffer: 0xbbd4828892975bb9
5,4868,46694,10000,buffer: 0x73afe932c45fc7f9
5,3898,43956,10000,buffer: 0xd8893f14903d4ff9
5,4870,43448,10000,buffer: 0x767b7ed7cad5c6f9
5,4866,48198,10000,buffer: 0xee166da4f7475eb9
5,3916,39293,10000,buffer: 0xf0ccb9a6e7650439
5,3902,37054,10000,buffer: 0xa8378a313e4b4579
5,3895,37056,10000,buffer: 0x0d75ea88db092b89
5,3897,36351,10000,buffer: 0x913b2244ddb76089
5,3895,40521,10000,buffer: 0x2630532dfdb75779
5,4868,45762,10000,buffer: 0xa26eb488eba12f39
5,3895,37229,10000,buffer: 0xabeac40be694f7f9
5,3896,36835,10000,buffer: 0x405aa440899f8db9
5,4866,39184,10000,buffer: 0x0d7ba426b01f75b9
5,3895,36782,10000,buffer: 0xc234a2015701af39
5,3895,39899,10000,buffer: 0x51558f5a8fcfa1b9
5,4871,41849,10000,buffer: 0x69ffb263ce8e79f9
5,3898,36538,10000,buffer: 0x405f1a64144a4139
5,4900,43709,10000,buffer: 0x6157a50dcb6e7ce9
5,4872,43332,10000,buffer: 0x70157772bd3220b9
5,4872,43597,10000,buffer: 0xc6a8af8a13a3bcf9
5,3899,37719,10000,buffer: 0x006ee047609eb4b9
5,3896,38968,10000,buffer: 0x7efd7c0c845c3979
5,3901,36785,10000,buffer: 0x8ad539af99c2b9f9
5,4876,45551,10000,buffer: 0xdc536dd0ed048db9
5,3900,37580,10000,buffer: 0x61f05ebc3fb73fb9
5,3897,40118,10000,buffer: 0x58c1e869c701d419
5,4870,46663,10000,buffer: 0x92a1a59286457479
6,3047,21212,10000,buffer: 0x1b9ddc21dcb2d9cd
6,3047,22270,10000,buffer: 0x1c9db218aa7c2b8d
6,3126,22150,10000,buffer: 0x82aff36ae783409d
6,3046,21574,10000,buffer: 0x02cb32d0686f074d
6,3004,21970,10000,buffer: 0x4c0b6f81253f748d
6,3019,21228,10000,buffer: 0xfce9b7e6f7ab3d0d
6,3015,20999,10000,buffer: 0x402ac0037754156d
6,3065,25674,10000,buffer: 0x0e511a930fdfb78d
6,3066,21441,10000,buffer: 0x60956e716b34108d
6,3060,21654,10000,buffer: 0xc6f209cc792ccbcd
6,3028,22938,10000,buffer: 0x5b8e7f46ea68eaad
6,3015,21024,10000,buffer: 0x9efb07bd4baf068d
6,3002,21493,10000,buffer: 0x929a5908b4e04f8d
6,3014,23512,10000,buffer: 0xf0eb8fe921bb2b8d
6,3850,20979,10000,buffer: 0x7b0c72dba7aece4d
6,2984,20863,10000,buffer: 0xbfdba1a5743ea76d
6,2957,21593,10000,buffer: 0x10f829102922740d
6,3046,30093,10000,buffer: 0x34294ab57300740d
6,3028,20999,10000,buffer: 0x42420d87140e7e8d
6,3002,24244,10000,buffer: 0x4dcbc250036bd9cd
6,3031,22614,10000,buffer: 0xc4bc59cf472d0b0d
6,3541,21658,10000,buffer: 0x658474e616080f8d
6,3011,22053,10000,buffer: 0x1adafad78d69984d
6,3016,21466,10000,buffer: 0x7e9549ef5f3d474d
6,3119,21930,10000,buffer: 0xa5c3f467ebb2990d
6,4476,24430,10000,buffer: 0xcd663cbe0e1e4dad
6,2984,20936,10000,buffer: 0x496dfe0930f86aad
6,2985,20835,10000,buffer: 0x81394cebeda3914d
6,3010,22103,10000,buffer: 0x76148160c410ab8d
6,3020,21167,10000,buffer: 0xbec952c5fce22b8d
6,3035,21870,10000,buffer: 0xf2d5c865238440cd
6,3082,23654,10000,buffer: 0xc0ffbeaa0da82aad
6,3055,21314,10000,buffer: 0xc7e5f5ec3006dc2d
6,3038,21244,10000,buffer: 0xee7554251a89bd5d
6,3025,26605,10000,buffer: 0xe75eec909d60f54d
6,3006,24708,10000,buffer: 0x97795a98f2ec59cd
6,2998,24517,10000,buffer: 0x423231058d96156d
6,3046,21796,10000,buffer: 0x1d72645712b2eecd
6,3053,22747,10000,buffer: 0xe67c06c49757d98d
6,3049,21923,10000,buffer: 0x0c0a83864066c10d
6,3731,23287,10000,buffer: 0x619d40138749744d
6,3035,21811,10000,buffer: 0x47f1561929f5431d
6,3052,21549,10000,buffer: 0x69255618c946740d
6,3118,23531,10000,buffer: 0x2bf2285b8f3956cd
6,3099,21542,10000,buffer: 0x37861ed42f4e25e5
6,3172,22030,10000,buffer: 0x331aa92ad891273d
6,3045,23730,10000,buffer: 0x6cc102c38980aaed
6,3019,21002,10000,buffer: 0xad78120e003e900d
6,3135,22813,10000,buffer: 0x336d81ffc83c938d
6,3042,22779,10000,buffer: 0xa8771b9c728dfe8d
6,3097,22016,10000,buffer: 0x320cd9b8cc9bfe8d
6,3065,21610,10000,buffer: 0xb5de0101f685be0d
6,3035,24379,10000,buffer: 0xc9194e739265cf8d
6,3018,21487,10000,buffer: 0xa5de9b78910f496d
6,3049,21505,10000,buffer: 0xb0504de9f4df475d
6,3098,22319,10000,buffer: 0x2bd6c6aac5e3874d
6,3086,21548,10000,buffer: 0x0fb17c3e9a6c7615
6,3033,21486,10000,buffer: 0x3f6a97d7deca018d
6,3041,23486,10000,buffer: 0x593cc6ba0e92628d
6,3003,20877,10000,buffer: 0xbfd5b297785227cd
6,3246,21520,10000,buffer: 0x9ece5930adb4e88d
6,3027,22826,10000,buffer: 0x2f227b6db4931ecd
6,3025,21254,10000,buffer: 0xdd585fa1dc8cf40d
6,2996,21077,10000,buffer: 0xafd3c280c5b46b8d
6,3045,27093,10000,buffer: 0x23cf9559df05874d
6,3045,21713,10000,buffer: 0xd3d7ab24c9d6a18d
6,3091,21438,10000,buffer: 0x688d34ecfb103e0d
6,3099,23282,10000,buffer: 0xad89b3893cc18b0d
6,3026,21249,10000,buffer: 0x99a7e3b96aec114d
6,3040,20916,10000,buffer: 0x0daba1ce6e22800d
6,2968,23892,10000,buffer: 0x9c11c0c983d8848d
6,2989,20865,10000,buffer: 0x19836025dc80064d
6,3011,21573,10000,buffer: 0xf1bad84912a3590d
6,3035,22517,10000,buffer: 0x60217130640ae54d
6,3018,24119,10000,buffer: 0x6bd3e3111d8abe0d
6,3009,21017,10000,buffer: 0xbefbca95d4c50a85
6,3047,27926,10000,buffer: 0x26cc28243650820d
6,3049,23418,10000,buffer: 0x72ecdf3f1acb5b8d
6,3097,25153,10000,buffer: 0xdb80d54d95e6efcd
6,3063,24773,10000,buffer: 0x9577755387ffcc8d
6,3505,21176,10000,buffer: 0x38c78b25f9164f8d
6,3015,21019,10000,buffer: 0x8b06bd31c338590d
6,3047,24224,10000,buffer: 0x748395b64382de4d
6,2995,21759,10000,buffer: 0x0ad24d549271e52d
6,3001,20841,10000,buffer: 0x8927dab37f3aee6d
6,3009,22221,10000,buffer: 0xa3f28b806396c22d
6,2988,21034,10000,buffer: 0xe82608838111ff8d
6,3008,20946,10000,buffer: 0x056abf3650a3b8cd
6,2989,24277,10000,buffer: 0x10e0dbb959ffe0ed
6,3055,30965,10000,buffer: 0x10985832768b2b8d
6,3031,21005,10000,buffer: 0x349e0fc04c7ef9f5
6,3038,22217,10000,buffer: 0x5791192cb6b0150d
6,3019,24606,10000,buffer: 0xa7b96d0bbf09c0cd
6,2966,21117,10000,buffer: 0x5637f954bf446e4d
6,3009,23864,10000,buffer: 0x26d58eefac72530d
6,3006,22253,10000,buffer: 0xd3f252cdf3eabd0d
6,3047,22952,10000,buffer: 0x9151a1a3fa71efcd
6,3033,22047,10000,buffer: 0x04999b9e0568b08d
6,3029,21433,10000,buffer: 0x46f3e4ead3a8064d
6,3047,29464,10000,buffer: 0x876a62abb174da0d
7,4876,45885,10000,buffer: 0x3473072e0012ecd7
7,6789,47878,10000,buffer: 0xf5714f2bb2991eb7
7,3906,37110,10000,buffer: 0x34e1d177820f94e7
7,3897,38843,10000,buffer: 0x796c9d8abd2b0217
7,4877,46904,10000,buffer: 0xe3f15d5dcfc43797
7,4877,46231,10000,buffer: 0x9b669b72e47d8e97
7,4879,44009,10000,buffer: 0x1a682278a46d6677
7,3902,36831,10000,buffer: 0x2645b6018ac1e557
7,4872,46081,10000,buffer: 0x9b6c2dee605e6557
7,4872,45815,10000,buffer: 0x9d1504aa79fb7797
7,4879,43558,10000,buffer: 0x8d3d338d26d32757
7,4877,43051,10000,buffer: 0x355b6d5423b55397
7,4873,39378,10000,buffer: 0x31afbe0a78cc3497
7,6713,54385,10000,buffer: 0xffbc73efb9ba4937
7,4924,43038,10000,buffer: 0xfbf7fea4977a3597
7,3899,38331,10000,buffer: 0x46fc51eeddedf797
7,4879,43071,10000,buffer: 0x0f535c5828716557
7,4874,42822,10000,buffer: 0xf041f9f9e8d13297
7,4871,44757,10000,buffer: 0x6a27184650db9a57
7,6720,61014,10000,buffer: 0xe92c7e77e816d097
7,5963,34240,10000,buffer: 0x2589fa9a8880eef7
7,3898,42325,10000,buffer: 0x7a62e1d48b8f2b17
7,4872,46189,10000,buffer: 0x88dd992d80572517
7,4870,43873,10000,buffer: 0xb9a51575b84c2117
7,4877,44303,10000,buffer: 0xf98292859e9d3427
7,3934,40449,10000,buffer: 0x07ca4bc8968099d7
7,6734,48764,10000,buffer: 0xdf455b713f88fc97
7,3900,42502,10000,buffer: 0xe4f6cb020af7e117
7,4872,46180,10000,buffer: 0x18ece43ce6c44e17
7,3895,40301,10000,buffer: 0x1c8d99ea84edd397
7,4924,48300,10000,buffer: 0x4a87ce289d3b3797
7,4862,46641,10000,buffer: 0xcc7b88ffcdc8d097
7,3898,40717,10000,buffer: 0x7299e62d964a9eb7
7,4868,48579,10000,buffer: 0xd144ef55e8d35397
7,4914,47192,10000,buffer: 0xe2d15ab5e34b3ed7
7,3904,40656,10000,buffer: 0xd8f3135ae04059d7
7,3897,41235,10000,buffer: 0xfca89d33f77fa117
7,3914,41246,10000,buffer: 0x5c6f09ffe1de1197
7,4891,45971,10000,buffer: 0x1737ec7d80eddad7
7,4875,48762,10000,buffer: 0x4a4f123ff85df297
7,4870,41551,10000,buffer: 0xba6d074fbefc7c97
7,4879,46145,10000,buffer: 0xb318b582245fb797
7,3897,47061,10000,buffer: 0x47fe4857c9baac07
7,4870,45624,10000,buffer: 0xe51b279e4000e317
7,4868,46120,10000,buffer: 0x644d06e1ff138217
7,4884,59401,10000,buffer: 0x9233cfa031049997
7,3900,40788,10000,buffer: 0xa29b8a18937b99d7
7,5241,60524,10000,buffer: 0xf7d820cfcb5efa97
7,4257,75926,10000,buffer: 0x4a4af7b84d55df6f
7,4875,46370,10000,buffer: 0x07060dc0336d4b97
7,4924,40444,10000,buffer: 0x2ebc0b3d50083dd7
7,3899,42457,10000,buffer: 0x912005a14a892cd7
7,4891,51678,10000,buffer: 0xc1c73502411ad397
7,6700,47595,10000,buffer: 0xcdc3f82ec918cf97
7,4920,44453,10000,buffer: 0xbf0d1a9d11b96f57
7,4887,46670,10000,buffer: 0xaa1401d3482ec817
7,6799,46532,10000,buffer: 0xeccb19f538ee8417
7,3908,42776,10000,buffer: 0x93ac4e25b25f4bd7
7,3946,40776,10000,buffer: 0x1aa444a63b77d9d7
7,4911,47543,10000,buffer: 0x26d32c5d73e61d17
7,6697,62033,10000,buffer: 0xe63d34ed03acb2f7
7,6307,60966,10000,buffer: 0xb52315a0b70b2b17
7,3926,37149,10000,buffer: 0x48c38e1c5c96c797
7,4868,48773,10000,buffer: 0x5f30c1ca01a4a237
7,4859,58846,10000,buffer: 0x1f9f2d4721371697
7,4929,47165,10000,buffer: 0x281458a3a37e3497
7,6695,60682,10000,buffer: 0x17fbf9e344373057
7,4893,59010,10000,buffer: 0xe6132facf7504817
7,4873,46374,10000,buffer: 0x1fcd05bf861f8217
7,4870,48134,10000,buffer: 0x721ba2663f390597
7,3941,40453,10000,buffer: 0xbacc1463c0469c57
7,4868,42710,10000,buffer: 0xf46d5bff601f1c17
7,4880,45134,10000,buffer: 0xb3156a106a17cb97
7,4869,44642,10000,buffer: 0x200393a245493c07
7,3896,43923,10000,buffer: 0x93b3ad3f3ac12ed7
7,4864,52033,10000,buffer: 0xa79168cce4cb56d7
7,4875,46219,10000,buffer: 0xcabde649819490f7
7,4889,46934,10000,buffer: 0x25fba9e84b5b9eb7
7,4876,45857,10000,buffer: 0x86951ce7439626d7
7,3905,40829,10000,buffer: 0xb10c78d435595017
7,6710,59088,10000,buffer: 0xb2e2d75a347d7357
7,4868,45021,10000,buffer: 0x74bb4c3c5230cc17
7,4882,46689,10000,buffer: 0x5a31b39bf84de317
7,6772,37926,10000,buffer: 0x34d16dd506659e17
7,4868,50692,10000,buffer: 0x9163ed11226c41b7
7,3898,37240,10000,buffer: 0xedcc65a88d8ba097
7,6772,53629,10000,buffer: 0x109b1272b192df57
7,4880,51697,10000,buffer: 0x3ea41a3c78b8a097
7,3897,37095,10000,buffer: 0x721e1283f8c22757
7,4912,50226,10000,buffer: 0x44c1f044d7662ed7
7,4865,47864,10000,buffer: 0xa25ed445a5024797
7,4887,46962,10000,buffer: 0xb11421c4d1b374d7
7,3894,37001,10000,buffer: 0x5402b9190b39d397
7,4878,49084,10000,buffer: 0x1aa1b10c39e84217
7,4893,43942,10000,buffer: 0xa1bfe8cc4616d827
7,6771,52713,10000,buffer: 0xd25abe95b03a4397
7,4871,47438,10000,buffer: 0x1794310f04a3b497
7,6717,46392,10000,buffer: 0x40d0790529258d17
7,3943,37342,10000,buffer: 0x5013723ab9e72b57
7,4879,48799,10000,buffer: 0xae2c399f8630ecd7
8,3259,28961,10000,buffer: 0xf9d5da78b82ad336
8,3261,28909,10000,buffer: 0x41905afd8e64bc36
8,3276,31921,10000,buffer: 0x2158d53458784676
8,3783,29075,10000,buffer: 0x44ced29fda530b76
8,3272,29034,10000,buffer: 0xd830c6a98c4d4676
8,3275,30045,10000,buffer: 0x146ecd70774e9d76
8,3271,29491,10000,buffer: 0x80093c28cdb03936
8,3276,29784,10000,buffer: 0x6d0c6568e19955f6
8,3264,32244,10000,buffer: 0x4e01468c158b6e96
8,3262,29272,10000,buffer: 0x3a62c1b26d2bc7f6
8,3264,29214,10000,buffer: 0x24b752bb7228c236
8,3263,29727,10000,buffer: 0xb1c6067e995360b6
8,3310,29596,10000,buffer: 0xfcc21b9db8c6a156
8,3274,29066,10000,buffer: 0x8c6535523706b936
8,3283,33103,10000,buffer: 0x3f8af2ba0fcc05a6
8,3272,28818,10000,buffer: 0x301ecb093f48dc76
8,3288,29918,10000,buffer: 0xf4a621bc9c1b1fb6
8,3272,29997,10000,buffer: 0x435c2d2736652576
8,3283,33307,10000,buffer: 0x85533bfeda916106
8,3313,29009,10000,buffer: 0x5dc896532e9e5fb6
8,3270,31127,10000,buffer: 0x83856023a885f276
8,5171,29501,10000,buffer: 0x37bfc406ab801d76
8,3272,28847,10000,buffer: 0x4089a89d1586b936
8,3280,35424,10000,buffer: 0x34eefca47bd6bfd6
8,3272,29407,10000,buffer: 0xed4bd4c0da623276
8,3262,28974,10000,buffer: 0x7f99478f89b27176
8,3286,31500,10000,buffer: 0xab5cdebcc77a5ef6
8,3284,29475,10000,buffer: 0x57269a068a0c4b56
8,3271,29248,10000,buffer: 0xa27087aa683bcf36
8,3271,29327,10000,buffer: 0x80dbb9c10a085ef6
8,3452,29497,10000,buffer: 0xa295cd4004e34676
8,3281,29226,10000,buffer: 0x8589e8c89906a8f6
8,3290,31768,10000,buffer: 0x3b4887506c1b49a6
8,3276,28952,10000,buffer: 0xc2d8a4e10e144676
8,3285,28885,10000,buffer: 0xf3a2844f612f6e96
8,3285,29630,10000,buffer: 0x6193bab9e2a93eb6
8,3286,28764,10000,buffer: 0x0d6683832ae0cdf6
8,3274,28862,10000,buffer: 0x6d5b050549133116
8,3285,31304,10000,buffer: 0x44222717ffe75ef6
8,3294,31068,10000,buffer: 0x464751edc2d4af76
8,3284,29253,10000,buffer: 0x7a34b7d60b3968f6
8,3273,29776,10000,buffer: 0x0b71ed1d1c400cb6
8,3339,29828,10000,buffer: 0x9060fc424fe1fff6
8,3286,29484,10000,buffer: 0xc9abfc6d55d5f376
8,3282,31786,10000,buffer: 0x998d4846c64a24f6
8,3275,29546,10000,buffer: 0xd3d45b4bc1bdfff6
8,3317,29700,10000,buffer: 0x8b6e91f78b34a6b6
8,3271,29610,10000,buffer: 0x81697ad2ba4d1736
8,3283,30957,10000,buffer: 0x343035e6e04a0776
8,3271,28870,10000,buffer: 0x8969677406587276
8,3287,31602,10000,buffer: 0xf2ac2d196751dfb6
8,3282,31089,10000,buffer: 0x0fce6d11db03c876
8,3280,29084,10000,buffer: 0x79d22165ffb39756
8,3274,30142,10000,buffer: 0x3db0d43f5a7a7876
8,3281,29474,10000,buffer: 0x43d27afad2e35c06
8,3273,30391,10000,buffer: 0x40bc3fe488e83e36
8,3285,32023,10000,buffer: 0x06539a13cd161436
8,3295,28969,10000,buffer: 0xb6b77fcb9c2ef276
8,3308,29972,10000,buffer: 0xa074268a56dd9336
8,3273,30525,10000,buffer: 0xa1bebfc2a2ad3276
8,3305,29653,10000,buffer: 0x9e726e47b0530c06
8,3286,29727,10000,buffer: 0x1c633015df9537f6
8,3296,31210,10000,buffer: 0xc8e7b9949d8160b6
8,3359,36473,10000,buffer: 0xb87e5fd6aa444276
8,3271,28964,10000,buffer: 0x4a146eb62ffddfb6
8,3279,30524,10000,buffer: 0x8bb515b7337e7816
8,3276,29579,10000,buffer: 0x0a80c8a2d426f2f6
8,3277,29085,10000,buffer: 0xa4cf65b513418176
8,3273,30779,10000,buffer: 0x50c59efbb51bea76
8,3262,28840,10000,buffer: 0x76b513d39a808176
8,3276,28953,10000,buffer: 0x80df947c5347c076
8,3271,29974,10000,buffer: 0x83631681e2a3ae76
8,3276,28999,10000,buffer: 0x5e72db79bf6cae76
8,3271,28869,10000,buffer: 0x90c4e8b285f40af6
8,3279,31014,10000,buffer: 0x75192e4bb6eee9f6
8,3277,30633,10000,buffer: 0x96d4c4469c259436
8,3271,28981,10000,buffer: 0x2a19d8f51f0f55b6
8,3273,30286,10000,buffer: 0x2e3b7d9096d89a76
8,3293,28837,10000,buffer: 0x195e7b00a51b1ef6
8,3276,28948,10000,buffer: 0x99da28da545f24f6
8,3281,30950,10000,buffer: 0x5c5135d265a56e96
8,3272,28905,10000,buffer: 0x5bf7e8379b6a47f6
8,3283,29030,10000,buffer: 0x36c77038e5f17876
8,3272,30666,10000,buffer: 0xec8fedbf4a8498f6
8,3296,28896,10000,buffer: 0x0159f69cf46d1d76
8,3271,30027,10000,buffer: 0xf7d9ebb2094aec36
8,3263,31516,10000,buffer: 0xa72f227256d931b6
8,3320,28881,10000,buffer: 0x07b53185b15044ce
8,3281,28792,10000,buffer: 0x2c79e16feb4561f6
8,3302,30741,10000,buffer: 0xd63e84b46f73d776
8,3283,29926,10000,buffer: 0x9d345135b85a3176
8,3782,29409,10000,buffer: 0x8711a356a8a93ad6
8,3284,31665,10000,buffer: 0x7bfcbbdacd62c8f6
8,3278,29481,10000,buffer: 0xa270d1f2c72a9276
8,3292,28886,10000,buffer: 0x76a0a6f849b78176
8,3273,29667,10000,buffer: 0xd9c99fd183eba4f6
8,3282,28992,10000,buffer: 0xf9487e087cf4bdf6
8,3271,28778,10000,buffer: 0xaebb199515bfb1b6
8,3363,41503,10000,buffer: 0xde21cf0875354476
8,3275,29223,10000,buffer: 0x8d8bd6bdd5b34c56
9,3404,36557,10000,buffer: 0x5cc7ef5fc6a0da4f
9,3496,37894,10000,buffer: 0xf2f784d2e471db2f
9,3398,35838,10000,buffer: 0x8824e7d3c222bcaf
9,4915,36287,10000,buffer: 0xfe3c1af58838a2af
9,3410,37439,10000,buffer: 0x9021558bb62138af
9,3410,36691,10000,buffer: 0xd8a1c0dc190ce96f
9,3492,36019,10000,buffer: 0x21718100bdcb70af
9,3400,37308,10000,buffer: 0x8a973f965a2c45af
9,3395,35901,10000,buffer: 0x78a7bcac6dbc84af
9,5065,36161,10000,buffer: 0xfaad6f82d9b1e3ef
9,3547,37298,10000,buffer: 0x9f5b4aee0fb879cf
9,3552,37009,10000,buffer: 0xc958cc628a4948ef
9,4671,36162,10000,buffer: 0x1c61f79bc8fee3ef
9,3421,36911,10000,buffer: 0xdf3b0b95b1c64c8f
9,3454,36138,10000,buffer: 0x9a1b02e4e2c37baf
9,4600,38711,10000,buffer: 0xc19d287152b01a4f
9,3490,37095,10000,buffer: 0x90d00044c25b79af
9,3383,36597,10000,buffer: 0x3eaa48c81fade96f
9,3427,35785,10000,buffer: 0x21418a452d39de2f
9,3431,37235,10000,buffer: 0x2220cf595a0eb26f
9,3479,36235,10000,buffer: 0x1a7cdefc1a4ae96f
9,4573,35917,10000,buffer: 0x734d1b09f225dd2f
9,3401,36692,10000,buffer: 0xf6a63229d76c3caf
9,3431,36357,10000,buffer: 0x60b8ecc092aa20af
9,3457,36189,10000,buffer: 0x5dbe1c86334cbb77
9,3515,38048,10000,buffer: 0xe9a8743b52d53daf
9,3530,37290,10000,buffer: 0x2bfd9c50fe94df2f
9,3440,36878,10000,buffer: 0x166b160b9a7ea59f
9,3448,39471,10000,buffer: 0xb9359c6c87294caf
9,3443,37233,10000,buffer: 0x7ea6dfca69ac8b6f
9,3443,37277,10000,buffer: 0xa581fa6ff543d22f
9,3519,38648,10000,buffer: 0xa37b5ba4df9f49ef
9,3520,42325,10000,buffer: 0x892f7fd8b68bbcaf
9,3447,36272,10000,buffer: 0x7b461418412c6a8f
9,3534,41531,10000,buffer: 0x4a66ec9bec1642ef
9,3432,36380,10000,buffer: 0xc5c79108a48570af
9,3411,39094,10000,buffer: 0x44768ad75dc5de2f
9,3520,38433,10000,buffer: 0x80503beca0a8c06f
9,3515,38626,10000,buffer: 0x32cc97c07fa31d2f
9,3485,38278,10000,buffer: 0xfd767d955acbc3af
9,3456,37686,10000,buffer: 0x395880baa05e7baf
9,3442,36547,10000,buffer: 0x5861f9c0178b28af
9,3412,35973,10000,buffer: 0xae6e890ae9ef7bd7
9,3518,37961,10000,buffer: 0xe81e30a560cf7daf
9,3437,36755,10000,buffer: 0x338717bbd90630af
9,3520,39156,10000,buffer: 0x8711d4afa5dca88f
9,3414,41941,10000,buffer: 0x60b1606eb5a6474f
9,3444,36506,10000,buffer: 0x0bd16f4cb7985e2f
9,3454,36087,10000,buffer: 0x8cd97bb26d7b36af
9,3437,38786,10000,buffer: 0x83d7777342667faf
9,3438,37183,10000,buffer: 0xd1d3ac089d1da8af
9,3566,36715,10000,buffer: 0x4825704db3f9fbaf
9,3412,40355,10000,buffer: 0x84536f876b93b20f
9,3526,39236,10000,buffer: 0xb0ae63f25af23caf
9,3450,35677,10000,buffer: 0x97847979b13375af
9,5277,41946,10000,buffer: 0x46fd02235d5b1f2f
9,3424,37230,10000,buffer: 0xbc6d42e5af32eeef
9,3546,36589,10000,buffer: 0x5b3238a2f4702eef
9,3528,41198,10000,buffer: 0xa52e2d879805c3af
9,3517,36508,10000,buffer: 0xfeb1074e263edc2f
9,8023,41123,10000,buffer: 0x1175649c3694c52f
9,3506,44202,10000,buffer: 0xce9cf42c9dd214af
9,3529,36923,10000,buffer: 0x2a998cf302e45e2f
9,3558,36517,10000,buffer: 0x47069f9ab3dff0ef
9,3565,40056,10000,buffer: 0x6e84b76841cc932f
9,3470,36608,10000,buffer: 0x6942266207dbcc8f
9,8405,38704,10000,buffer: 0xb765ce67db002f6f
9,3543,39742,10000,buffer: 0xbe714aec83ba84af
9,3412,39873,10000,buffer: 0x2e291ee9cf4ee76f
9,4457,36539,10000,buffer: 0x9fb2c2035627f1af
9,3414,36526,10000,buffer: 0x39f4b606d886452f
9,3442,36449,10000,buffer: 0x19704bdb3f97822f
9,4746,36130,10000,buffer: 0x20eedd7f343ed02f
9,3435,37634,10000,buffer: 0x8dd5b9f40e18c9ef
9,3488,40743,10000,buffer: 0x065432c31fe04c2f
9,3552,37597,10000,buffer: 0x6be16bc9dcf628bf
9,3463,37789,10000,buffer: 0xb49b37fca99a30af
9,3449,36082,10000,buffer: 0xa6e99f54f64c849f
9,3551,36249,10000,buffer: 0xb053673d85c320af
9,3633,48930,10000,buffer: 0xc2d844b154f790af
9,3446,36953,10000,buffer: 0x928df7ada6c6806f
9,3527,36139,10000,buffer: 0x3b7bfbb4388d5e2f
9,3468,41975,10000,buffer: 0xa4e719f8b0d143af
9,3449,35967,10000,buffer: 0xcfd9a3545a355a4f
9,3479,40656,10000,buffer: 0xaee274e18992efaf
9,3524,36898,10000,buffer: 0xd84527955934486f
9,3511,36270,10000,buffer: 0xd35edf71bd16da4f
9,4606,36096,10000,buffer: 0xe4358109bc9d0aaf
9,3524,36287,10000,buffer: 0x3ed205150d34eacf
9,3848,36943,10000,buffer: 0x91d2f2442ad7d42f
9,3551,41125,10000,buffer: 0xd60c248dc3fd5caf
9,3516,37340,10000,buffer: 0x33c0fd69cc0a58af
9,3447,40770,10000,buffer: 0x62596f1460d501af
9,3450,37509,10000,buffer: 0x0f80b6db37855e2f
9,3481,37477,10000,buffer: 0xe9e41196ae0e05af
9,3924,36369,10000,buffer: 0x8d389ce6a815efaf
9,8477,36142,10000,buffer: 0xadd1f1c2c7158d0f
9,3524,39343,10000,buffer: 0x5f7c0fcd25d864af
9,3450,36136,10000,buffer: 0xce760bc5b038b0af
9,3504,35936,10000,buffer: 0xd8e68d19655d67cf
10,3260,29259,10000,buffer: 0xe1181c91ad32d9a9
10,3258,29665,10000,buffer: 0x8bf88779264d1d69
10,3259,28966,10000,buffer: 0x70611e36a5654ce9
10,3804,28785,10000,buffer: 0x9f39759d621e9669
10,3259,30175,10000,buffer: 0x1e30e3123d93dd69
10,3271,28793,10000,buffer: 0xeb10cda8cbedab49
10,3908,28777,10000,buffer: 0xafaf29d7c36972e9
10,3262,28695,10000,buffer: 0x9c99163ecd6563e9
10,3282,34310,10000,buffer: 0xf261c38799a290c9
10,6391,31993,10000,buffer: 0x4688d8f79a4d2b49
10,3277,36479,10000,buffer: 0x43c831946488cee9
10,3263,28619,10000,buffer: 0x22ffc14d5ef7b129
10,3266,33394,10000,buffer: 0xc73daba09f2327e9
10,3281,30215,10000,buffer: 0x1f2de44baf278ca9
10,3264,30195,10000,buffer: 0x58e6234c9436fe01
10,5348,28814,10000,buffer: 0x68ca4d914fa759a9
10,3262,29077,10000,buffer: 0x9dbdd9c3cb63b739
10,3307,29842,10000,buffer: 0x1d7f3cb08eccdde9
10,4315,29930,10000,buffer: 0xabfdba20ce8f67e9
10,3259,31353,10000,buffer: 0x795bb9f5172ba769
10,3275,29668,10000,buffer: 0x105dedc9e0a03129
10,3270,30678,10000,buffer: 0x0fbad5603ad9a7e9
10,3297,28890,10000,buffer: 0x91e93354843cb129
10,3323,38601,10000,buffer: 0xf457156d39343569
10,4730,29736,10000,buffer: 0xd0bfcc1861d56b69
10,3274,29031,10000,buffer: 0x612ac7637528a7e9
10,3283,35795,10000,buffer: 0xc42cca2ec8878229
10,6225,29291,10000,buffer: 0x4515ed8c54139de9
10,3371,32665,10000,buffer: 0x0aa2aafde8df4229
10,3265,30276,10000,buffer: 0x316a18fcab851089
10,3960,29790,10000,buffer: 0x714fa02506dc63e9
10,3276,29048,10000,buffer: 0x595a6ab3ea30bbe9
10,3345,35130,10000,buffer: 0xfe3302c5569e41e9
10,5657,31238,10000,buffer: 0x68617f8845a3b4e9
10,3277,29055,10000,buffer: 0x9d990f5f99a8df29
10,3272,29319,10000,buffer: 0x2b47cfe0ed21aea9
10,4506,28818,10000,buffer: 0xc545b867ff3063e9
10,3281,29485,10000,buffer: 0xbc92bf89e7409669
10,3290,28764,10000,buffer: 0xdc1eebf91fab34e9
10,5777,28828,10000,buffer: 0x7737a75238eed9e9
10,3284,28816,10000,buffer: 0x4b156ed15d0610e9
10,3274,28891,10000,buffer: 0x9dee1f566e512729
